id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm238829,Open Season: Scared Silly,MOVIE,"The humans and animals believe a werewolf is on the loose, and former hunter Shaw uses the opportunity to re-open the season. Boog, Elliot, and Mr. Weenie have to face their fears and find the werewolf to get the season closed permanently.",2015,PG,85,['animation'],"['US', 'CA']",,,,,25.774,5.9
ts53065,One More Time,SHOW,This fantasy drama follows an indie band singer who repeatedly undergoes unwanted time slips and the girlfriend he must save from an unlucky fate.,2016,TV-14,31,"['scifi', 'drama', 'fantasy']",['KR'],1.0,tt6212990,6.9,564.0,4.321,7.2
ts54010,My Runway,SHOW,An egotistic top male model and a pretty model wannabe are forced to live each other's lives until they figure out a way to undo their body switch.,2016,TV-14,25,"['comedy', 'drama', 'fantasy', 'romance']",['KR'],1.0,tt6968336,6.3,261.0,10.581,7.6
tm242687,Riphagen the Untouchable,MOVIE,"Amsterdam, Netherlands, 1944, during World War II. Andries Riphagen, a powerful underworld boss, has made his fortune by putting his many criminal talents at the service of the Nazi occupiers. But the long battle is about to end and the freedom fighters, who have been persecuted and murdered for years, are abandoning their hideouts to mercilessly hunt down those who have collaborated with the killers.",2016,,132,"['thriller', 'war', 'drama', 'european']",['NL'],,tt4969044,7.1,7701.0,10.891,6.5
tm246175,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,MOVIE,"Drinking the tasty Folk Soda puts a spring in the 101 Year Old Man’s step and his next adventure takes him around the World and back to Sweden, during which time he is chased by the CIA, a Balinese debt collector and becomes an executive at a soft drink company.",2016,,108,"['comedy', 'crime', 'european']",['SE'],,tt4940370,6.3,5976.0,8.814,6.4
ts38772,Dear My Friends,SHOW,Life is ever-delightful — and ever-challenging — for a group of friends in their twilight years as they rediscover themselves through love and family.,2016,TV-MA,70,"['drama', 'comedy']",['KR'],1.0,tt5689030,8.2,355.0,4.472,7.8
ts83224,Toon,SHOW,"Reclusive, socially awkward jingle composer Toon must navigate the nightmarish world of show biz after a viral video skyrockets him to fame.",2016,TV-MA,27,['comedy'],['NL'],2.0,tt5698140,7.6,890.0,3.812,8.3
ts53149,White Nights,SHOW,Seo Yi-Kyung ambitiously wants to build her own empire. She is calm and also passionate. She doesn't believe greed is a sin. Park Gun-Woo possesses good looks and comes from a wealthy family that runs a large company. Seo Yi-Kyung is his first love and he is still in love with her. Lee Se-Jin comes from a poor background. She desperately wants to escape from her situation.,2016,,62,['drama'],['KR'],1.0,tt6168004,6.9,287.0,4.329,8.0
tm240162,Udta Punjab,MOVIE,"The insurgence of substance abuse among the young in the Indian state of Punjab through the stories of a rock star, a migrant laborer, a doctor and a policeman.",2016,R,148,"['crime', 'action', 'drama']",['IN'],,tt4434004,7.8,29819.0,7.815,7.2
ts57705,The Paper,SHOW,The last independent newsroom in the country is taken over by a construction magnate for the reasons that have nothing to do with love or respect for journalism.,2016,TV-MA,48,"['drama', 'crime', 'action']",['HR'],3.0,tt0341957,7.4,64.0,10.121,7.6
tm242646,Toro,MOVIE,"Toro (Spanish for ""Bull"") is a young con man and the right hand of Romano, a powerful mob boss in Torremolinos, Málaga (Andalusia, south to Spain). After Toro decides to leave Romano to get a life free of crime, his last sting fails, resulting one of his brothers dead and he sent to jail. Five years later, Romano realizes that López, Toro's older brother, is robbing him money from his tourism business and he orders to kidnap Diana, López's little daughter, until this one get back the money. Without options, López visits Toro, now a touristic driver with the third grade prison close to get the parole, who only wants to be free to marry his girlfriend Estrella. When Toro accepts to help López and both meet Romano looking for a solution, Toro ends attacking Romano's men and fleeing with Diana, trying to escape from Romano's revenge. But Romano starts a ruthless searching for they three, meanwhile Toro counts the hours to back the prison according to the third grade...",2016,R,105,"['thriller', 'action', 'crime', 'drama', 'european']","['ES', 'FR']",,tt4213806,5.9,3209.0,7.979,6.0
tm225675,Jeff Dunham: Unhinged in Hollywood,MOVIE,Previously unseen stand-up comedy by Jeff Dunham. Sketches include popular characters. Brad Paisley performs too! Special appearances by comic Chris Parnell and former UFC champion Chuck Liddell.,2015,PG,60,['comedy'],['US'],,tt5038776,6.7,713.0,3.278,6.2
tm233023,Tom Segura: Mostly Stories,MOVIE,"The bearded, bawdy, and comically bitter Tom Segura gets real about body piercings, the ""Area 51"" of men's bodies, and the lie he told Mike Tyson.",2016,,73,"['comedy', 'documentation']",['US'],,tt4970632,7.5,3508.0,4.573,7.0
tm197503,Hunterrr,MOVIE,"An ordinary bachelor pursues girls like a hunter, but not with the intention of settling down in life.",2015,R,141,"['romance', 'drama', 'comedy']",['IN'],,tt4333674,7.0,6199.0,5.296,6.2
ts74929,H20: Mermaid Adventures,SHOW,"The lives of teenagers Emma, Cleo and Rikki are forever changed when a magical, forbidden island gives them the power to turn into mermaids.",2015,TV-Y,24,"['comedy', 'drama', 'family', 'fantasy', 'romance', 'animation', 'european']",['FR'],2.0,tt4610750,5.7,182.0,10.146,8.8
tm220473,Colin Quinn: Unconstitutional,MOVIE,"Colin Quinn returns to the stage in ""Unconstitutional"" where he tackles 226 years of American Constitutional calamities in 70 Minutes.",2015,,55,['comedy'],['US'],,tt4392266,7.0,465.0,1.542,6.9
tm225693,Keith Richards: Under the Influence,MOVIE,"A portrait of Keith Richards that takes us on a journey to discover the genesis of his sound as a songwriter, guitarist and performer.",2015,PG,82,"['music', 'documentation']",['US'],,tt4900018,7.1,3357.0,5.617,6.8
ts54022,Terrace House: Aloha State,SHOW,"The beautiful island of Oahu is host to a new batch of six strangers who share a single roof, multiple conflicts and no script in this reality series.",2016,,36,"['reality', 'drama']",['JP'],4.0,tt6588218,7.5,979.0,14.596,8.2
ts43258,Stories by Rabindranath Tagore,SHOW,"The characters of Tagore’s stories spring into life through the cinematic imagination of acclaimed filmmaker, Anurag Basu in ‘Stories By Rabindranath Tagore’. ‘Stories By Rabindranath Tagore’ shares with us the intricately etched characters created by the master himself and brought onto the small screen by the visionary director of ‘Barfi’ and ‘Life in a Metro.’",2015,TV-PG,43,['drama'],['IN'],1.0,tt4853764,8.8,1295.0,4.367,8.8
ts55365,The Haunted House,SHOW,"With help from a 102-year-old goblin dwelling beneath their haunted apartment building, two siblings deal with ghosts and take on spooky mysteries.",2016,TV-PG,25,"['thriller', 'fantasy', 'horror', 'animation', 'comedy', 'drama', 'family']",['KR'],7.0,tt9518312,8.4,71.0,13.649,10.0
tm199987,Ralphie May: Unruly,MOVIE,"Very little is off-limits in comedian Ralphie May’s very first Netflix original stand-up comedy special, Unruly. Filmed live in front of a raucous, fist-pumping crowd at Cobb Energy Performing Arts Centre in Atlanta, May unleashes his hilariously raunchy, no-holds-barred perspective on everything from airline travel and the news media, to Chick-fil-A and everybody being a little racist when they drive.",2015,,83,['comedy'],['US'],,,,,3.016,4.3
ts42011,Cheer Squad,SHOW,"The Great White Sharks are a sisterhood, there for each other through first loves, new jobs, bad breakups, and everything in between. But they are also elite athletes, idolized by thousands and members of the best all-star cheerleading team in the world. Cheer Squad follows the two-time World Cheerleading Champions on the long road to defending their title as they try to balance life off the mat with the all-consuming battle to stay on top.",2016,TV-PG,42,['reality'],['CA'],1.0,tt5993744,7.2,166.0,1.321,8.0
tm241998,Mohenjo Daro,MOVIE,"During the Indus valley civilization, an Indigo farmer strives for the justice and protection of the city of Mohenjo-Daro and its civilians from an evil politician.",2016,,155,"['romance', 'drama', 'history', 'action']",['IN'],,tt3859980,5.6,11595.0,6.358,6.5
tm421855,4K Fireplace,MOVIE,"Enjoy this crackling fireplace during a holiday party or a cozy night in. Shot in stunning 4K Ultra HD, this music-free fireplace video flickers, crackles and adds warmth to any room. Loop video playback for continuous enjoyment.",2015,G,181,"['family', 'reality']",['US'],,tt5275236,7.7,48.0,1.336,6.8
tm231314,Zip & Zap and the Captain's Island,MOVIE,Naughty brothers Zip and Zap finds themselves in a home for lost children that might just be haunted. Will they ever escape?,2016,,105,"['comedy', 'scifi', 'family', 'fantasy', 'european']",['ES'],,tt4110400,5.8,605.0,11.089,6.0
ts55223,72 Dangerous Places to Live,SHOW,"Get up close and personal with avalanches, fiery volcanoes and other natural cataclysms, and learn why some choose to live in their destructive paths.",2016,TV-PG,49,['documentation'],['AU'],1.0,tt5674272,6.2,344.0,2.022,6.0
ts41154,Paquita Salas,SHOW,"One of Spain's best talent agents in the '90s, Paquita now finds herself searching desperately for new stars after suddenly losing her biggest client.",2016,,26,"['comedy', 'european']",['ES'],3.0,tt5866074,8.0,3087.0,8.8,7.1
tm227029,Smoke & Mirrors,MOVIE,"A tale of cheats and impostors, taking its inspiration from true facts and from one of the most intriguing characters of recent decades: the spy Francisco Paesa.",2016,R,123,"['thriller', 'european']",['ES'],,tt1713440,6.9,7900.0,7.807,6.5
ts41899,Nightmare Teacher,SHOW,"A homeroom teacher of Yosan Private High School has an accident, and thus a substitute comes to fill in. Han Bong-Gu  is a mysterious man, and after strange occurrences the class president Ye-Rim tries to get to the bottom of this mystery.",2016,TV-MA,16,"['drama', 'horror', 'thriller']",['KR'],1.0,tt6209442,7.1,423.0,5.984,8.4
ts82327,Три кота,SHOW,"Candy and her big brothers Cookie and Pudding are cute kittens who live with their parents, they play and have adventures learning to share and do chores as they go.",2015,TV-Y,5,"['scifi', 'comedy', 'family', 'animation']",['RU'],3.0,tt7038964,6.8,95.0,1.92,8.0
tm244559,I Called Him Morgan,MOVIE,"Part jazz history, part true-crime tale, Kasper Collin’s new documentary employs extensive archival footage and new interviews to tell the tragic story of the magnificently talented trumpeter Lee Morgan and his common-law wife Helen, who murdered him in a New York bar in 1972.",2016,,91,"['music', 'documentation', 'history', 'drama', 'european']","['SE', 'US']",,tt4170344,7.3,1785.0,5.671,7.2
tm245102,The Next Skin,MOVIE,"A teenager who went missing and was presumed dead returns home after eight years to find a family deeply affected by his disappearance. Gradually, doubts arise about whether he really is the missing boy or an impostor.",2016,,100,"['thriller', 'drama', 'european']",['ES'],,tt5139326,6.2,1820.0,5.821,5.9
ts35505,Old Money,SHOW,"A family, blessed with richness and power, is desperately seeking for a liver for their father, who wants to hand down his wealth to the one who gets the organ.",2015,TV-MA,47,"['comedy', 'drama', 'european']",['AT'],1.0,tt3701442,7.3,493.0,3.098,6.3
tm201906,Belgica,MOVIE,"The story of two brothers who, even though they have absolutely nothing in common, open a bar together that quickly becomes a regular hangout for nighthawks. Despite the success, they must soon face up to the difficulties inherent in running a family business. Their brotherhood turns into rivalry, through no fault of their own.",2016,,127,"['drama', 'european']","['FR', 'BE']",,tt3544218,6.7,4478.0,7.006,5.8
tm248010,Taxi Driver,MOVIE,"A small-town mechanic turned chauffeur for the mob gets caught up in the troubles of a beautiful sex worker, in this Scorsese-meets-Nollywood crime comedy that transforms the fast-paced and vibrant city of Lagos into an expressionistic film noir metropolis.",2015,,100,"['crime', 'drama', 'comedy']",['NG'],,tt5112438,6.0,68.0,1.244,5.4
